Timestamp,Which year are you in?,How are you feeling right now?,"On a scale of 1-100, how would you express this feeling?",Gender,Age,Your location ?,Relationship status,Are you happy with your financial state?,How much have you succeeded to cope up with the environment of your educational institution?,Understanding with your family members?,Are you feeling pressure in your study or work right now?,Are you satisfied with your academic result?,Are you happy with your living place?,Who supports you when you are not succeeding in your academic life?,Have you used any social media within the last 6 hours?,Do you have inferiority complex? ,Are you satisfied with your meal today?,Are you feeling sick/health issues today?,"Have you done any recreational activity (sports, gaming, hobby etc.) today?",How long did you sleep last night?(in hours)
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:43,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:44,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:45,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
9/6/2021 14:56,2nd year,Good,75,Male,20,Home,Single,Yes,3,Good,No,No,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:06,1st year,Good,73,Male,22,Home,Single,Yes,4,Normal,Not applicable,No,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:09,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:13,1st year,Good,77,Male,22,Hall-Mess,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:16,4th year,Good,77,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,8
9/22/2021 11:26,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,Yes,No,6
9/22/2021 11:31,4th year,Good,74,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,6
9/22/2021 11:42,4th year,Normal,57,Male,22,Hall-Mess,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,No,6
9/22/2021 12:02,3rd year,Normal,58,Male,21,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,Yes,6
9/22/2021 12:10,4th year,Very good,90,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:16,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,No,Not applicable,Not applicable,Not applicable,Yes,No,Yes,6
9/22/2021 12:27,4th year,Very bad,10,Male,22,Home,Single,Yes,1,Good,Not applicable,Not applicable,Yes,Friends,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:39,4th year,Normal,58,Male,22,Home,Single,Yes,3,Good,Yes,Not applicable,Not applicable,Family,Not applicable,No,Yes,No,Yes,6
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
9/6/2021 14:56,2nd year,Good,75,Male,20,Home,Single,Yes,3,Good,No,No,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:06,1st year,Good,73,Male,22,Home,Single,Yes,4,Normal,Not applicable,No,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:09,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:13,1st year,Good,77,Male,22,Hall-Mess,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:16,4th year,Good,77,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,8
9/22/2021 11:26,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,Yes,No,6
9/22/2021 11:31,4th year,Good,74,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,6
9/22/2021 11:42,4th year,Normal,57,Male,22,Hall-Mess,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,No,6
9/22/2021 12:02,3rd year,Normal,58,Male,21,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,Yes,6
9/22/2021 12:10,4th year,Very good,90,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:16,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,No,Not applicable,Not applicable,Not applicable,Yes,No,Yes,6
9/22/2021 12:27,4th year,Very bad,10,Male,22,Home,Single,Yes,1,Good,Not applicable,Not applicable,Yes,Friends,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:39,4th year,Normal,58,Male,22,Home,Single,Yes,3,Good,Yes,Not applicable,Not applicable,Family,Not applicable,No,Yes,No,Yes,6
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
9/6/2021 14:56,2nd year,Good,75,Male,20,Home,Single,Yes,3,Good,No,No,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:06,1st year,Good,73,Male,22,Home,Single,Yes,4,Normal,Not applicable,No,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:09,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:13,1st year,Good,77,Male,22,Hall-Mess,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:16,4th year,Good,77,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,8
9/22/2021 11:26,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,Yes,No,6
9/22/2021 11:31,4th year,Good,74,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,6
9/22/2021 11:42,4th year,Normal,57,Male,22,Hall-Mess,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,No,6
9/22/2021 12:02,3rd year,Normal,58,Male,21,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,Yes,6
9/22/2021 12:10,4th year,Very good,90,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:16,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,No,Not applicable,Not applicable,Not applicable,Yes,No,Yes,6
9/22/2021 12:27,4th year,Very bad,10,Male,22,Home,Single,Yes,1,Good,Not applicable,Not applicable,Yes,Friends,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:39,4th year,Normal,58,Male,22,Home,Single,Yes,3,Good,Yes,Not applicable,Not applicable,Family,Not applicable,No,Yes,No,Yes,6
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:48,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
3/2/2021 11:49,3rd year,Normal,60,Male,21,Hall-Mess,Single,No,3,Normal,Yes,No,No,Family,No,No,Yes,No,Yes,7
9/6/2021 14:56,2nd year,Good,75,Male,20,Home,Single,Yes,3,Good,No,No,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:06,1st year,Good,73,Male,22,Home,Single,Yes,4,Normal,Not applicable,No,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:09,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:13,1st year,Good,77,Male,22,Hall-Mess,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,7
9/22/2021 11:16,4th year,Good,77,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,8
9/22/2021 11:26,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,Yes,No,6
9/22/2021 11:31,4th year,Good,74,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,Yes,6
9/22/2021 11:42,4th year,Normal,57,Male,22,Hall-Mess,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Yes,No,Yes,No,No,6
9/22/2021 12:02,3rd year,Normal,58,Male,21,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,Yes,6
9/22/2021 12:10,4th year,Very good,90,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,Yes,Family,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:16,4th year,Good,76,Male,22,Home,Single,Yes,4,Good,Not applicable,Not applicable,No,Not applicable,Not applicable,Not applicable,Yes,No,Yes,6
9/22/2021 12:27,4th year,Very bad,10,Male,22,Home,Single,Yes,1,Good,Not applicable,Not applicable,Yes,Friends,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:39,4th year,Normal,58,Male,22,Home,Single,Yes,3,Good,Yes,Not applicable,Not applicable,Family,Not applicable,No,Yes,No,Yes,6
9/22/2021 12:53,2nd year,Good,56,Male,20,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Yes,Family,Yes,Yes,No,No,No,5
9/22/2021 12:58,2nd year,Good,60,Male,20,Home,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,No,7
9/22/2021 13:01,2nd year,Normal,60,Male,20,Home,Single,Yes,3,Good,No,Not applicable,Yes,Family,No,No,Yes,Yes,No,9
9/22/2021 13:06,3rd year,Normal,60,Male,21,Hall-Mess,Single,Yes,3,Good,No,Yes,Yes,Family,No,Yes,Yes,No,Yes,6
9/22/2021 13:08,1st year,Very good,96,Male,19,Hall-Mess,Single,Yes,3,Good,No,Not applicable,Yes,Family,Yes,No,Yes,Yes,Yes,7
9/22/2021 13:10,1st year,Very good,98,Male,19,Home,Single,Yes,5,Good,Yes,Yes,Yes,Family,Yes,No,Yes,No,Yes,6
9/22/2021 12:53,2nd year,Good,59,Male,20,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Yes,Family,Yes,Yes,No,No,No,5
9/22/2021 12:58,2nd year,Good,60,Male,20,Home,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,No,7
9/22/2021 13:01,2nd year,Normal,60,Male,20,Home,Single,Yes,3,Good,No,Not applicable,Yes,Family,No,No,Yes,Yes,No,9
9/22/2021 13:06,3rd year,Normal,60,Male,21,Hall-Mess,Single,Yes,3,Good,No,Yes,Yes,Family,No,Yes,Yes,No,Yes,6
9/22/2021 13:08,1st year,Very good,95,Male,19,Hall-Mess,Single,Yes,3,Good,No,Not applicable,Yes,Family,Yes,No,Yes,Yes,Yes,7
9/22/2021 13:10,1st year,Very good,94,Male,19,Home,Single,Yes,5,Good,Yes,Yes,Yes,Family,Yes,No,Yes,No,Yes,6
9/22/2021 12:53,2nd year,Good,55,Male,20,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Yes,Family,Yes,Yes,No,No,No,5
9/22/2021 12:58,2nd year,Good,56,Male,20,Home,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,No,7
9/22/2021 13:01,2nd year,Normal,60,Male,20,Home,Single,Yes,3,Good,No,Not applicable,Yes,Family,No,No,Yes,Yes,No,9
9/22/2021 13:06,3rd year,Normal,57,Male,21,Hall-Mess,Single,Yes,3,Good,No,Yes,Yes,Family,No,Yes,Yes,No,Yes,6
9/22/2021 13:08,1st year,Very good,93,Male,19,Hall-Mess,Single,Yes,3,Good,No,Not applicable,Yes,Family,Yes,No,Yes,Yes,Yes,7
9/22/2021 13:10,1st year,Very good,94,Male,19,Home,Single,Yes,5,Good,Yes,Yes,Yes,Family,Yes,No,Yes,No,Yes,6
9/22/2021 12:53,2nd year,Good,56,Male,20,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Yes,Family,Yes,Yes,No,No,No,5
9/22/2021 12:58,2nd year,Good,58,Male,20,Home,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,No,7
9/22/2021 13:01,2nd year,Normal,60,Male,20,Home,Single,Yes,3,Good,No,Not applicable,Yes,Family,No,No,Yes,Yes,No,9
9/22/2021 13:06,3rd year,Normal,60,Male,21,Hall-Mess,Single,Yes,3,Good,No,Yes,Yes,Family,No,Yes,Yes,No,Yes,6
9/22/2021 13:08,1st year,Very good,98,Male,19,Hall-Mess,Single,Yes,3,Good,No,Not applicable,Yes,Family,Yes,No,Yes,Yes,Yes,7
9/22/2021 13:10,1st year,Very good,98,Male,19,Home,Single,Yes,5,Good,Yes,Yes,Yes,Family,Yes,No,Yes,No,Yes,6
9/22/2021 12:53,2nd year,Good,55,Male,20,Hall-Mess,Single,Yes,3,Good,Not applicable,Not applicable,Yes,Family,Yes,Yes,No,No,No,5
9/22/2021 12:58,2nd year,Good,60,Male,20,Home,Single,Yes,3,Good,Not applicable,Not applicable,Not applicable,Family,Yes,No,Yes,No,No,7
9/22/2021 13:01,2nd year,Normal,60,Male,20,Home,Single,Yes,3,Good,No,Not applicable,Yes,Family,No,No,Yes,Yes,No,9
